model|latency|file|prediction|truth
large-v2|3.95|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.92|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.94|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.94|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.99|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|4.81|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.75|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.86|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.81|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.80|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.84|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.77|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.76|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.77|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.75|sentence_22.wav| It's windy outside so hold on to your hat.|It’s windy outside, so hold on to your hat.
large-v2|4.20|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.09|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.19|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.16|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.15|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.11|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.16|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.11|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.09|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|4.09|sentence_23.wav| Where is the nearest grocery store?|Where is the nearest grocery store?
large-v2|3.94|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.97|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.92|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.93|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.92|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.98|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.63|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.40|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.16|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.16|sentence_24.wav| What's your favorite movie?|What’s your favorite movie?
large-v2|3.75|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.90|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|5.35|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.75|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.73|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.76|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.75|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.72|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.67|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|4.75|sentence_25.wav| How do I get to the bus station from here?|How do I get to the bus station from here?
large-v2|5.09|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.01|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.06|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.03|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.09|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.07|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.08|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.05|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.00|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|5.06|sentence_26.wav| Can you repeat that? I didn't catch it.|Can you repeat that? I didn’t catch it.
large-v2|4.25|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.25|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.25|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.26|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.22|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.20|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.31|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.19|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.28|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.18|sentence_27.wav| How far is the airport from downtown?|How far is the airport from downtown?
large-v2|4.05|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.16|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.04|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.09|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.06|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.07|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.10|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.08|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.07|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.06|sentence_28.wav| What's the weather like today?|What’s the weather like today?
large-v2|4.10|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.13|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.03|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.06|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.11|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.14|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.09|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.06|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.06|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.02|sentence_29.wav| What is the capital of France?|What is the capital of France?
large-v2|4.53|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.56|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.65|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.62|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.62|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.62|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.56|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.57|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.56|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.61|sentence_3.wav| Let's go for a walk in the park.|Let’s go for a walk in the park.
large-v2|4.55|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.53|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.62|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.57|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.55|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.52|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.57|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.64|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.63|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.54|sentence_30.wav| I love the sound of waves crashing on the shore|I love the sound of the waves crashing on the shore.
large-v2|4.39|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.42|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.35|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.41|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.42|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.41|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.42|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.42|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.45|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.39|sentence_31.wav| It's a beautiful day to explore the city|It’s a beautiful day to explore the city.
large-v2|4.33|sentence_32.wav| My favorite food is pizza with extra cheese.|My favorite food is pizza with extra cheese.
large-v2|4.42|sentence_32.wav| My favorite food is pizza with extra cheese.|My favorite food is pizza with extra cheese.
large-v2|4.44|sentence_32.wav| My favorite food is pizza with extra cheese.|My favorite food is pizza with extra cheese.
